mass,dispersion,kinetic_energy,mean_radius,Group_M_Crit200,Group_M_Crit500,Group_M_Mean200,Group_M_TopHat200,Group_R_Crit200,Group_R_Crit500,Group_R_Mean200,Group_R_TopHat200
334,81.56581,3938578.8828125,43.39689395882426,503.65906,347.03006,759.47833,654.98004,278.77682,181.42099,493.02942,386.81787
333,89.577866,2978110.0546875,40.02044765452718,545.64136,395.7439,698.4025,629.2771,286.3171,189.54482,479.46243,381.6781
326,77.78996,9518577.2890625,47.80668367400368,580.04297,404.61823,730.80194,671.6325,292.22836,190.95332,486.75906,390.0516
310,91.23478,111620934.6875,47.43827712637496,581.26984,459.13644,803.78784,684.0496,292.4137,199.16699,502.45312,392.43665
299,79.77982,11402036.80078125,45.99313435941418,469.75302,353.73227,742.3123,644.193,272.38297,182.58496,489.30072,384.68115
336,76.6822,21555585.1875,51.03772492220215,589.50757,430.724,772.635,706.79517,293.80737,194.97131,495.8728,396.74152
322,74.99036,8466063.62109375,57.51354077994916,570.59424,455.05188,783.235,682.2338,290.63318,198.57605,498.11935,392.08936
442,124.00395,20210595.03125,58.26562290493426,429.30273,299.43326,713.99274,549.46,264.3321,172.72058,483.00586,364.80457
346,85.39681,3430537.2890625,44.543716730817515,504.08664,374.62582,713.4869,609.507,278.86673,186.10446,482.8864,377.63098
286,80.61267,4151456.740234375,47.01595473879053,508.34775,368.56598,726.4844,627.80804,279.64563,185.1025,485.80045,381.37967
275,69.25493,3492036.2060546875,59.4113087995985,515.68976,377.406,723.85034,616.6819,280.98932,186.56805,485.2002,379.11627
394,92.52677,30305291.84375,45.798178397521994,513.72,368.67322,736.32043,637.46643,280.6247,185.11841,487.97855,383.33807
375,85.41616,31695333.984375,46.66742320582823,163.67459,109.03773,229.67162,197.13622,191.66257,123.33621,330.93103,259.21786
304,85.47973,13156117.75,48.36644485881973,390.15762,297.18167,565.3852,493.626,256.03168,172.28088,446.84106,352.01495
299,86.74297,5981715.162109375,43.264207215394144,480.85385,268.41183,699.18524,631.1839,274.51318,166.54175,479.62415,382.06024
323,78.95808,26723975.296875,54.917305108596004,453.1879,296.831,721.10895,618.197,269.13986,172.2143,484.59958,379.43616
347,88.48232,10792262.51953125,41.10513595827701,548.55756,425.80185,735.2933,648.88495,286.8425,194.22083,487.763,385.6015
286,97.971085,27430961.59375,38.605048004701565,232.33914,179.25102,348.9834,288.87195,215.40591,145.56384,380.4609,294.44128
331,71.77101,24827340.2734375,54.412101207474976,492.0557,375.81723,637.7875,563.01886,276.61462,186.30573,465.1643,367.7845
249,79.776474,4416620.478515625,63.832357188331606,236.24313,98.103546,629.65704,505.6696,216.60237,119.068596,463.1698,354.85147
358,83.48294,13758093.828125,54.16924973808941,464.56705,236.35548,596.3471,544.22723,271.37958,159.62753,454.87097,363.63605
316,83.65169,18719847.40625,44.455785838642534,516.5553,350.57935,693.93475,624.1667,281.13507,182.04697,478.4195,380.64178
305,79.57788,14110820.234375,45.65799855481239,431.73236,265.643,631.0309,532.2037,264.82495,165.95496,463.5249,360.93982
361,81.18193,7232996.0,50.94781816507209,370.39563,212.21867,616.11914,516.6092,251.63388,153.99484,459.83417,357.38843
348,84.01597,4998101.7421875,42.987226141356516,228.45285,152.2814,581.778,318.68005,214.20535,137.86963,451.12268,304.22357
280,79.81996,5991438.90625,47.39691476559287,195.2654,127.75699,417.4731,337.14612,203.27917,130.02496,403.87045,309.98566
332,88.20768,38110077.6875,39.86063520891021,519.9537,450.2278,655.4599,580.36316,281.75574,197.8732,469.4162,371.51678
292,75.56458,36488112.40625,54.884466723290664,281.35367,142.19398,549.4429,407.9538,229.60495,134.75342,442.6092,330.34033
335,86.63976,14328396.23046875,52.97435442327259,359.97537,228.42451,555.15533,483.40363,249.25854,157.81989,444.12872,349.5716
285,74.572754,38558825.625,51.606773133021264,423.40173,311.40198,653.5168,552.51776,263.1032,174.98465,468.9663,365.49072
283,80.89879,22464469.25,41.801754972130055,460.88745,358.2642,724.4877,595.557,270.65536,183.35486,485.33673,374.72998
333,80.55637,10528055.806640625,45.20486137781533,217.18373,163.0177,327.33615,275.05502,210.61832,141.03827,372.417,289.66956
308,72.7285,7514420.375,47.17582119548901,505.5758,419.37433,652.04425,592.4762,279.14398,193.23851,468.60593,374.09036
329,79.10613,9985191.125,50.94569767240532,437.10718,320.72025,641.0252,539.0878,265.91806,176.71442,465.9397,362.48517
333,86.021904,4474476.4482421875,48.741605847827785,242.9806,177.79553,397.80573,314.04364,218.6526,145.16754,397.4466,302.74564
324,82.18278,33362649.5625,48.64775184698287,457.8961,315.0152,679.356,570.7285,270.0708,175.66492,475.05133,369.45978
358,270.51392,89713189.0,63.94702817261624,431.0526,297.47644,605.1774,526.0102,264.68146,172.33852,457.0968,359.53897
344,77.77755,8907732.859375,51.32980876233736,373.00525,288.06393,528.5582,439.9978,252.22148,170.5014,436.92523,338.7708
388,123.21153,73961045.0,43.098396742312964,492.29074,370.23367,674.05634,574.26465,276.67883,185.37552,473.82025,370.20416
327,69.586266,2641877.70703125,58.52942093711824,264.20132,204.93204,375.93777,321.5197,224.83862,152.21313,390.02765,305.13763
262,82.88079,6300019.25,40.28221670193778,530.84283,384.02078,681.4122,624.26447,283.70197,187.64966,475.54565,380.65344
267,76.962654,6805556.7421875,44.232719193665055,449.75482,319.03918,624.5462,551.7967,268.4616,176.413,461.92358,365.3304
287,80.34048,24356542.0,43.83314365205712,484.0003,353.401,671.51605,586.7801,275.09692,182.52484,473.2074,372.88715
322,66.86045,16131841.5234375,60.42369728309726,434.67615,317.63055,579.5104,524.94464,265.4226,176.14383,450.52484,359.28784
320,80.69303,8233372.5,46.73456567580627,417.66016,267.46378,647.67303,572.30646,261.9088,166.33714,467.56387,369.80557
302,75.84314,4135562.63671875,49.82457752345347,397.34604,307.89658,575.10034,481.21368,257.59137,174.33449,449.40118,349.04108
292,97.519,17991666.6875,47.23999563399641,333.9002,213.64899,605.5822,487.7411,243.0898,154.34349,457.18744,350.59457
321,69.62411,26748950.0625,57.26279836134342,432.42883,263.31552,587.02203,523.508,264.96716,165.47214,452.4687,358.96625
268,84.32589,38337693.125,41.465909261215714,384.19492,266.7704,633.983,543.6202,254.72054,166.19316,464.22592,363.50357
144,95.34884,8647783.3125,34.99774337033211,506.89127,387.08154,633.0857,578.1198,279.37662,188.15553,464.01883,371.03104
320,84.07407,19169672.5,45.520889349698564,408.35776,309.97513,563.1528,487.89258,259.94717,174.72234,446.25534,350.6376
292,76.50428,877652.623046875,52.56922519402393,418.84198,310.62497,597.7055,518.04895,262.16766,174.84727,455.1933,357.71756
306,80.92225,13872949.875,48.234349692251214,488.39743,370.10303,631.4403,575.4626,275.9369,185.3553,463.61823,370.47067
309,73.82073,17141759.30859375,53.06080220340388,347.3143,266.0282,509.74347,439.39487,246.29874,166.03973,431.66766,338.62366
287,79.17776,27329166.921875,43.87109218485662,429.22086,307.0251,618.34406,536.68494,264.3161,174.15993,460.37796,361.96542
272,79.58559,3196771.375,39.93381059347611,434.92365,333.59717,592.33984,514.3774,265.4764,179.0553,453.82788,356.88
314,78.5606,19040817.71875,52.07866411362119,265.09885,211.0704,375.3835,314.985,225.09364,153.7113,389.83548,303.062
274,75.4278,12316607.1796875,57.421957908103415,406.1695,309.4361,611.992,515.0463,259.48672,174.62094,458.80225,357.02753
348,77.6141,3994007.5546875,52.559836157974516,332.32785,221.91975,494.48447,421.49313,242.70538,156.30862,427.3299,333.95856
326,105.79622,4558679.578125,53.483359342532886,512.06744,396.3515,659.7384,587.92725,280.33447,189.63962,470.4275,373.13403
262,83.85834,3894612.857421875,38.98072377691152,322.3677,231.95839,520.2363,404.52512,240.24826,158.62381,434.62622,329.39746
279,71.921524,17251865.82421875,51.35140025932837,363.38052,263.20084,561.37384,481.56467,250.04065,165.45657,445.794,349.12274
281,79.76127,82742794.59375,45.190691612304825,339.6227,278.76587,438.9635,387.08218,244.46387,168.64603,410.69928,324.61688
320,79.88635,9500356.875,47.51308927383853,316.82504,213.30629,510.08652,415.79056,238.86652,154.25685,431.7737,332.43356
278,82.32464,1235572.4931640625,47.64871866718978,448.63727,351.5039,580.3093,519.5391,268.2445,182.20544,450.75525,358.07074
310,81.402725,5357737.87109375,43.81305862919539,351.50015,233.24841,552.907,482.93375,247.27881,158.91965,443.52502,349.45288
231,88.4005,24767634.1171875,44.98680090714803,303.9409,215.79243,523.3174,395.42633,235.5818,154.85814,435.48727,326.90906
291,77.393105,10813347.43359375,55.275881681825076,479.34372,380.06702,611.06287,545.31866,274.2177,187.00613,458.55713,363.8985
298,88.595985,62861302.6875,41.18047081758309,360.68723,265.7072,553.5922,456.13834,249.4221,165.97845,443.71198,342.86304
250,97.1182,24548873.046875,42.239635031308275,391.70245,295.58054,554.4177,472.48126,256.37958,171.9762,443.94818,346.91144
259,66.58002,3762801.57421875,58.67245547316049,259.85995,192.85072,425.25436,319.464,223.59946,149.15646,406.3786,304.47882
206,77.91251,17200839.0625,43.24166172331667,278.7596,216.58598,403.59952,338.06418,228.88971,155.03561,399.34515,310.2823
271,135.34703,21163545.984375,49.06631404363002,302.47668,208.54388,476.89417,403.3089,235.20332,153.09808,422.1965,329.0854
258,77.38304,1941574.5908203125,43.438210987886286,438.01965,294.49854,578.6115,520.2791,266.11597,171.77051,450.30084,358.2215
291,78.409775,5313827.09765625,46.23545220948558,305.40338,215.15396,494.05344,393.52615,235.96808,154.69534,427.19843,326.39008
316,72.73392,15969094.5625,55.59066926891261,353.92487,274.39566,473.08005,417.1169,247.8454,167.7578,421.07028,332.78513
325,78.41648,7702978.61328125,46.40402719844879,390.45532,308.7545,511.51077,443.1839,256.09714,174.49591,432.16678,339.57526
265,80.512634,2749775.3466796875,58.480031314116104,397.73178,289.8498,544.0674,479.3828,257.67197,170.84981,441.1577,348.60004
265,67.18912,4921098.65234375,58.736817004967165,192.79909,123.42596,490.139,360.1315,202.42462,128.54694,426.07733,316.87903
261,72.27287,16875970.453125,48.545763585604206,356.2943,244.74628,524.03876,447.62943,248.39685,161.48685,435.67993,340.7213
321,77.00767,12164937.0,47.52742577893184,350.7016,266.5821,509.12427,433.4595,247.09146,166.1502,431.50653,337.07715
407,225.67542,25016762.16015625,81.02543485690157,344.66428,269.31824,514.01697,441.97845,245.6635,166.72275,432.87643,339.2856
339,79.56614,21087182.484375,48.62058392944932,295.99847,204.46533,488.5276,392.75284,233.50931,152.08948,425.6115,326.1897
313,76.14749,7297506.96875,50.20931042660938,402.84222,274.16574,545.4525,488.33847,258.77716,167.72073,441.54462,350.7384
280,82.259254,6176054.0625,48.964654124333656,391.64355,299.93698,549.8366,489.99655,256.35516,172.81311,442.7049,351.14355
215,63.62258,23650480.390625,51.32959472781638,422.23053,334.97815,553.1884,488.62698,262.86792,179.3035,443.60632,350.82642
308,76.42374,19953101.4375,48.385271741350955,322.63028,248.70251,418.48422,376.3626,240.31436,162.35861,404.2173,321.57843
321,82.47918,14101723.1015625,47.34745241298628,248.7147,158.14114,484.49106,405.7435,220.35704,139.61703,424.4382,329.73343
324,81.7221,19676365.59375,46.101596260155404,167.32593,124.586716,260.84235,201.6544,193.07983,128.94717,345.27203,261.187
280,83.4996,13982117.1875,42.95916086183627,389.1779,290.10535,511.9268,463.4826,255.82648,170.90353,432.2931,344.68555
314,79.52821,5277299.875,50.78029326021808,375.48563,262.19128,513.1601,453.43286,252.78053,165.24313,432.63092,342.18207
283,83.85706,18730399.21875,52.48411450515884,287.9569,171.78038,484.66455,389.01022,231.38542,143.51201,424.47598,325.1441
279,78.1363,2793898.916015625,45.88276394621133,381.77213,273.14804,508.78668,460.9686,254.17601,167.51294,431.419,344.07825
302,76.70573,15623322.3515625,49.21338264385004,351.44885,225.3585,525.95715,465.5323,247.27487,157.11111,436.2166,345.21088
267,69.6842,16732844.109375,56.362534999434686,405.33963,318.55066,517.901,470.13577,259.3199,176.32077,433.97327,346.3218
282,74.737404,7173584.84765625,52.25727698652959,426.6258,358.8972,529.83594,474.4594,263.77588,183.46432,437.28058,347.399
297,74.36132,5414204.42578125,56.17848752803425,406.58615,319.987,529.955,477.29956,259.57007,176.5857,437.29895,348.09344
294,87.74107,13387709.1796875,39.521711732188265,317.44666,240.70166,463.69046,395.38135,239.01945,160.5999,418.27353,326.91
274,67.969604,9799814.4296875,60.67841155556274,247.13373,184.94583,408.3374,340.75397,219.88467,147.08844,400.91083,311.11102
284,76.961395,6271701.796875,43.986023503743496,265.40747,136.15416,495.07147,384.20172,225.17735,132.82169,427.50745,323.79095
266,83.5338,3317713.0546875,42.57374260703788,370.17093,293.7589,482.03683,440.7898,251.57617,171.61536,423.7079,338.97845
336,83.47956,2717423.296875,49.14011575650285,279.0448,200.62584,495.76328,357.81427,228.97195,151.14166,427.6991,316.20148
271,73.508194,6244672.0546875,45.67596415153023,208.33034,157.33269,373.38077,254.43076,207.71817,139.3703,389.1313,282.24323
264,79.28136,5584344.5625,47.123878364470116,390.77258,306.72223,519.9673,466.99625,256.17175,174.10387,434.5512,345.563
262,91.99354,8459502.56640625,51.13281190317036,394.0268,297.15256,543.2192,483.49377,256.88293,172.27588,440.92877,349.57947
258,66.80875,3304427.21484375,41.01249095169056,111.73652,60.37468,190.92319,158.70422,168.7608,101.27794,311.1671,241.14316
321,89.81835,25259911.3125,41.595983340679965,210.2749,109.52503,399.00494,316.7654,208.35896,123.52438,397.83975,303.61298
281,84.11668,23818005.6484375,42.53078216586929,418.21246,318.0844,510.4873,472.69995,262.0198,176.23096,431.88617,346.96545
303,79.404236,2877682.728515625,45.03495549899961,259.05164,166.39743,453.77206,382.56796,223.36938,141.99493,415.2608,323.33734
278,85.07342,27617616.796875,37.21110726525415,309.72195,225.32973,469.1197,394.0457,237.06834,157.10225,419.8887,326.54242
236,544.5332,76672093.0,91.4393529801994,244.30138,183.96921,378.49115,303.8674,219.0375,146.82748,390.90204,299.43274
322,85.391396,11962386.7890625,43.06161130478123,336.51898,265.02322,467.36807,406.177,243.72563,165.82811,419.3677,329.85522
323,78.079315,22013694.0546875,48.20844531011916,227.46404,155.70299,376.93692,309.40076,213.89264,138.88693,390.36908,301.24872
260,75.44536,9700966.640625,45.27814699944251,333.13712,244.4769,460.29453,404.6941,242.90453,161.42479,417.25504,329.45306
379,308.01956,30083877.078125,88.90540146783124,290.45654,205.93646,472.14664,374.28918,232.05113,152.46054,420.78186,320.9859
337,85.953125,11114121.77734375,40.887361949476514,365.4276,275.2691,462.52267,422.42508,250.51213,167.94342,417.90643,334.1972
262,76.88752,2503633.876953125,51.34786055137181,299.0275,226.71286,447.69122,380.07327,234.3046,157.42291,413.39667,322.63373
346,82.0958,2753017.9296875,49.35384238144483,352.24493,252.102,471.5939,416.1214,247.46964,163.09354,420.63324,332.52774
311,77.70225,8925721.259765625,48.41606128377622,320.03333,209.8201,480.73904,406.141,239.66756,153.41089,423.33914,329.84674
275,72.4187,4367575.5126953125,52.48220029358763,341.3722,250.61555,492.23114,415.76215,244.88696,162.7692,426.6762,332.4347
317,79.906,2358472.8798828125,43.45612376159213,196.09628,158.31157,265.9473,233.67145,203.57016,139.65741,347.52032,274.3405
220,111.82731,17059164.375,44.1353799428,360.40997,264.08224,463.34195,418.09702,249.36192,165.63416,418.16077,333.0594
333,84.71092,26268965.15625,42.50125658758147,292.00082,218.41978,463.97644,406.1285,232.46269,155.47354,418.3614,329.83417
231,83.66234,16723423.6640625,48.27927534392345,272.64383,196.5508,437.40503,344.75415,227.20612,150.11066,410.2082,312.30634
271,62.461414,5534957.98828125,51.04730065632144,364.90613,250.14917,456.76166,418.9763,250.37814,162.66983,416.16443,333.28326
285,83.78522,21799865.9765625,39.876408184382655,333.53027,255.25502,448.06052,388.5085,242.99825,163.77118,413.51785,325.00867
261,71.84801,1222417.458984375,53.658022229759595,341.826,248.23698,435.0923,398.68927,245.00168,162.24963,409.4818,327.81854
283,74.785736,4790363.109375,50.84315937733167,348.89966,284.4074,462.954,410.90228,246.67268,169.78342,418.0476,331.135
252,68.6907,10643528.109375,58.757111853454596,318.1461,215.34389,474.71222,377.2232,239.19556,154.74326,421.54938,321.81244
235,73.70789,11955792.0703125,46.5305311814861,311.4534,231.0778,461.7832,384.74554,237.508,158.42886,417.69415,323.9538
302,70.67353,7874757.94140625,54.10237646048346,360.1514,285.2489,438.886,404.64197,249.2839,169.94476,410.6737,329.44598
241,71.05944,11122797.6875,53.57518583364294,205.91061,155.78737,281.9342,237.74202,206.9139,138.91762,354.33405,275.92154
197,70.337395,8930383.22265625,50.0158251323706,343.32895,191.45079,481.29938,435.09378,245.34657,148.79468,423.49112,337.50525
328,84.32138,16414982.9375,43.69088500611068,358.1074,273.75516,491.44247,432.1905,248.8182,167.63168,426.44562,336.76056
316,77.637474,39465304.1875,44.19818978723846,339.7236,210.28342,405.1001,381.67697,244.48965,153.5263,399.8537,323.076
253,78.81319,27967207.0390625,40.39533187032955,293.52786,213.97984,426.69543,366.98944,232.86086,154.41966,406.82877,318.87924
252,75.28307,18187143.1875,51.398026032894734,319.4766,233.51494,470.11823,395.71255,239.53265,158.97452,420.19354,327.00433
266,78.383865,3843470.3671875,49.92720775507829,226.51884,171.50227,326.7914,276.1433,213.5918,143.43582,372.23102,290.03656
298,81.05158,21896665.171875,43.0665364581365,345.67822,253.32516,498.02606,438.29407,245.90594,163.35239,428.34344,338.3369
312,79.948296,7602807.46875,45.63692855623475,392.73892,300.9065,518.2795,468.0808,256.60236,172.99973,434.0656,345.82367
224,73.498,10002949.25,50.184187118242235,289.1098,203.32722,447.57867,375.38736,231.69553,151.81512,413.35687,321.30072
332,81.32386,4441999.51171875,45.309318315020754,272.52603,201.56561,393.86755,341.90784,227.16992,151.37473,396.1148,311.44708
258,59.84754,4639208.35546875,70.8896073185714,363.5613,294.48694,460.94672,413.17307,250.08203,171.75659,417.45154,331.75027
365,99.49729,93635833.90625,43.03727490501693,256.06238,189.4356,363.50696,309.29114,222.50717,148.26785,385.6614,301.20874
293,75.97872,3802525.958984375,41.66168996971693,221.56631,153.9769,398.20544,327.96762,212.02368,138.37912,397.5653,307.16187
267,75.4151,5949989.66015625,56.55612878481872,230.67615,153.6831,333.5193,288.68515,214.88885,138.28549,374.75,294.36243
297,73.37633,17021572.34765625,50.749706549336324,368.34293,268.3707,487.09286,438.422,251.17995,166.52411,425.19373,338.36142
298,79.66671,3643335.1953125,44.59505982002449,173.05661,126.02086,243.89856,203.02547,195.26096,129.4369,337.64337,261.78235
261,77.13428,6772343.37890625,46.506339348624024,134.73344,99.67656,211.71011,172.69206,179.63452,119.697754,322.0708,248.03731
276,81.71677,19751388.0,44.920486391581406,344.00342,253.3362,482.52972,428.38278,245.51277,163.35349,423.85236,335.75516
340,87.46165,8765286.328125,38.77117302096849,270.0069,204.07677,405.97485,341.82285,226.464,152.00124,400.13528,311.43292
235,66.956924,30059342.03125,55.25503061444383,318.3133,232.28746,454.81076,401.00595,239.23917,158.70367,415.56787,328.4426
337,92.642334,27174650.5703125,44.75042826698002,214.71262,141.9561,418.4918,362.3022,209.81273,134.67471,404.20828,317.52518
275,79.94566,24689070.3125,50.37622371730165,352.55338,268.3412,472.4954,418.24915,247.53876,166.51602,420.9096,333.0807
231,75.37815,17397026.8828125,45.046574205551416,301.57935,224.94585,439.3864,373.55243,234.97263,157.01141,410.82092,320.78058
312,97.12065,30016776.5625,52.37253639417681,336.14627,245.92586,448.87634,396.53403,243.6368,161.75264,413.75342,327.21735
